freq,magnitude
0.0716666666666666,0.034694792241477236
0.0725,0.04376289972247777
0.0733333333333333,0.054062997080047484
0.0741666666666666,0.061146357816368443
0.075,0.0632165284314805
0.0758333333333333,0.059805003920036195
0.0766666666666666,0.05134220925021808
0.0775,0.03906890617029373
0.0783333333333333,0.02543593850707338
0.0791666666666666,0.01694311366258801
0.08,0.022795419646464483
0.0808333333333333,0.03441634243848401
0.0816666666666666,0.0443014771114767
0.0825,0.05009103836307903
0.0833333333333333,0.05089898106075762
0.0841666666666666,0.046632894901070594
0.085,0.03789237249286109
0.0858333333333333,0.026124572125253882
0.0866666666666666,0.015197519908256395
0.0875,0.016734779693175193
0.0883333333333333,0.028867866567830115
0.0891666666666666,0.04121570049735652
0.09,0.050633558703050134
0.0908333333333333,0.05582789670610394
0.0916666666666666,0.05627034674352192
0.0925,0.05209342165802773
0.0933333333333333,0.04416573653626937
0.0941666666666666,0.03442113937493762
0.095,0.026876002640189085
0.0958333333333333,0.027407398580970996
0.0966666666666666,0.035648243681600876
0.0975,0.04574803217017688
0.0983333333333333,0.053966362129757
0.0991666666666666,0.05849195752329969
0.1,0.05850220578617375
0.1008333333333333,0.05385943926677812
0.1016666666666666,0.045017813079632166
0.1025,0.03302947132638671
0.1033333333333333,0.019961844977886
0.1041666666666666,0.012548776961362487
0.105,0.02019948084599951
0.1058333333333333,0.03183440682794361
0.1066666666666666,0.04142914432763683
0.1075,0.04729961517255704
0.1083333333333333,0.04875870181257942
0.1091666666666666,0.045706230424520544
0.11,0.038564119100426834
0.1108333333333333,0.0282998848908318
0.1116666666666666,0.016849394177031688
0.1125,0.010907808439540492
0.1133333333333333,0.01874783616778389
0.1141666666666666,0.029601053039346816
0.115,0.03848156982437362
0.1158333333333333,0.043908293237683735
0.1166666666666666,0.04521714698918095
0.1175,0.04225494435691958
0.1183333333333333,0.03531592385328409
0.1191666666666666,0.025092130924138614
0.12,0.012639743909636295
0.1208333333333333,0.0027964090491077007
0.1216666666666666,0.015028653019041207
0.1225,0.027047081354965394
0.1233333333333333,0.03662334278522368
0.1241666666666666,0.04288465871894171
0.125,0.045332572726064564
0.1258333333333333,0.04386173742451455
0.1266666666666666,0.038774855219904744
0.1275,0.030794641373112306
0.1283333333333333,0.021181161790053114
0.1291666666666666,0.012666496187473005
0.13,0.012301124060359209
0.1308333333333333,0.01954539289760992
0.1316666666666666,0.02698924729334099
0.1325,0.032151158255248925
0.1333333333333333,0.034200651558178224
0.1341666666666666,0.03291998115113773
0.135,0.028532097336701
0.1358333333333333,0.0216695233899179
0.1366666666666667,0.0135265105136186
0.1375,0.007575379997837696
0.1383333333333333,0.011258304721055708
0.1391666666666667,0.018580927860544515
0.14,0.024675797631273012
0.1408333333333333,0.02827663630924928
0.1416666666666666,0.028871489318329974
0.1425,0.02636624217629338
0.1433333333333333,0.02103162723894891
0.1441666666666666,0.013504261631222309
0.145,0.005300793850299497
0.1458333333333333,0.007191077057598003
0.1466666666666666,0.01596570800268139
0.1475,0.0238145044761322
0.1483333333333333,0.029541597721565817
0.1491666666666666,0.0324995563375512
0.15,0.03238149601255272
0.1508333333333333,0.029249250511545803
0.1516666666666666,0.02361512501496668
0.1525,0.016770481412348815
0.1533333333333333,0.012278836677490093
0.1541666666666666,0.01553641518885961
0.155,0.023427287654339577
0.1558333333333333,0.03144203515204438
0.1566666666666666,0.03774258926701358
0.1575,0.041430042305040424
0.1583333333333333,0.042066328615616204
0.1591666666666666,0.039584034541680906
0.16,0.03425985365725678
0.1608333333333333,0.0267000179105008
0.1616666666666666,0.0178920068212528
0.1625,0.009837566573785497
0.1633333333333333,0.008763599331334802
0.1641666666666666,0.014824731106282693
0.165,0.020772413087706713
0.1658333333333333,0.024563909323642805
0.1666666666666666,0.025596790916365013
0.1675,0.0237634649704821
0.1683333333333333,0.01932810290496311
0.1691666666666667,0.01295834894637081
0.17,0.006463170612528903
0.1708333333333333,0.007630768000319401
0.1716666666666667,0.0149475629574098
0.1725,0.021988229247961812
0.1733333333333333,0.027299886303039596
0.1741666666666666,0.030215404281886078
0.175,0.030425285011226565
0.1758333333333333,0.027964658506680302
0.1766666666666666,0.023267677418332015
0.1775,0.01737936271277481
0.1783333333333333,0.012799712409300498
0.1791666666666666,0.013783054019633598
0.18,0.019555867171493907
0.1808333333333333,0.026081738246836208
0.1816666666666666,0.031328895797995124
0.1825,0.03435830765902948
0.1833333333333333,0.034734378798429395
0.1841666666666666,0.032390553658528796
0.185,0.027599545515335597
0.1858333333333333,0.020992791802508317
0.1866666666666666,0.013780741267232102
0.1875,0.009104618432600593
0.1883333333333333,0.01171422207741811
0.1891666666666666,0.017617986216410305
0.19,0.022766394523861307
0.1908333333333333,0.025863659742974894
0.1916666666666666,0.02642089161042259
0.1925,0.024365222421689918
0.1933333333333333,0.019988386954646692
0.1941666666666666,0.014047537538078515
0.195,0.0086019980490733
0.1958333333333333,0.009340168767252691
0.1966666666666666,0.0155693264476516
0.1975,0.022123923617283516
0.1983333333333333,0.02722824692537972
0.1991666666666667,0.0301112626596877
0.2,0.030399365696790227
0.2008333333333333,0.028034823304592983
0.2016666666666667,0.02326796667670608
0.2025,0.0166961988062421
0.2033333333333333,0.0096446636698595
0.2041666666666667,0.007140922031534801
0.205,0.012925541761221697
0.2058333333333333,0.01995898500105789
0.2066666666666667,0.025708280457438108
0.2075,0.029338538512778213
0.2083333333333333,0.03046385280781603
0.2091666666666666,0.0290150081631549
0.21,0.02522850834434978
0.2108333333333333,0.01967903662331771
0.2116666666666666,0.013491317696849196
0.2125,0.0094033514785013
0.2133333333333333,0.0114020172377734
0.2141666666666666,0.016707523324049598
0.215,0.021663639342316406
0.2158333333333333,0.024928884822076995
0.2166666666666666,0.025962530722835025
0.2175,0.024610627915163583
0.2183333333333333,0.02101226723974791
0.2191666666666666,0.015555467936954802
0.22,0.0088474629739444
0.2208333333333333,0.0021611502869211996
0.2216666666666666,0.006171292474835501
0.2225,0.012368466401764307
0.2233333333333333,0.017117640010738008
0.2241666666666666,0.01986692956096811
0.225,0.020334896758078095
0.2258333333333333,0.01849831544430591
0.2266666666666666,0.014625910760348202
0.2275,0.009443304176915693
0.2283333333333333,0.005599835710821203
0.2291666666666666,0.008983397078933903
0.23,0.015387701713437908
0.2308333333333333,0.021367811375161718
0.2316666666666667,0.025868779874305588
0.2325,0.028315122391708407
0.2333333333333333,0.0284054028707487
0.2341666666666667,0.0260992751256659
0.235,0.021625255002637792
0.2358333333333333,0.015517808698869694
0.2366666666666667,0.008937027803791592
0.2375,0.006330164185933599
0.2383333333333333,0.011509868766009693
0.2391666666666667,0.01789093607564071
0.24,0.023055753842155195
0.2408333333333333,0.026222997293214305
0.2416666666666666,0.027024982666494585
0.2425,0.025384226679330706
0.2433333333333333,0.021507516555785613
0.2441666666666666,0.0159348583483242
0.245,0.009897012520276596
0.2458333333333333,0.0074583345031165975
0.2466666666666666,0.012124576046481414
0.2475,0.01854551043332741
0.2483333333333333,0.024088787625805217
0.2491666666666666,0.027850716451663184
0.25,0.02939620159509511
0.2508333333333333,0.028582809223246
0.2516666666666667,0.02553026007702761
0.2525,0.02061093948539882
0.2533333333333333,0.014478026767563813
0.2541666666666667,0.008395345136201495
0.255,0.006338663574321697
0.2558333333333333,0.010495430631750294
0.2566666666666667,0.0153727171923285
0.2575,0.018912671709880417
0.2583333333333333,0.020505393669766895
0.2591666666666666,0.019960660875478792
0.26,0.017376290333322407
0.2608333333333333,0.013140749276785098
0.2616666666666666,0.008148749480149991
0.2625,0.0055298708771709965
0.2633333333333333,0.009255276432585894
0.2641666666666666,0.014729714313779303
0.265,0.0194972490430495
0.2658333333333333,0.022757264353072012
0.2666666666666666,0.0241125141661791
0.2675,0.023417689123780398
0.2683333333333333,0.020755272037141895
0.2691666666666666,0.01642225077090169
0.27,0.01093033776916719
0.2708333333333333,0.005231407725673495
0.2716666666666666,0.004052868900445597
0.2725,0.008838485817252899
0.2733333333333334,0.013312010914079592
0.2741666666666666,0.016331316291006297
0.275,0.0175203906780825
0.2758333333333334,0.01677405289815691
0.2766666666666666,0.014239186232861908
0.2775,0.010392886017844204
0.2783333333333334,0.006573316046926297
0.2791666666666667,0.006709503424545201
0.28,0.01121070162230459
0.2808333333333333,0.0163490631289657
0.2816666666666667,0.020678745186766708
0.2825,0.02356173510952941
0.2833333333333333,0.024654967621420026
0.2841666666666667,0.023838755594250884
0.285,0.021203662900948685
0.2858333333333333,0.017041042963558583
0.2866666666666667,0.011847095848500407
0.2875,0.0064981656062138
0.2883333333333333,0.004134757782416703
0.2891666666666667,0.0076291012627235965
0.29,0.011638145805077705
0.2908333333333333,0.014439573017742303
0.2916666666666667,0.0155967475109795
0.2925,0.015004955840373903
0.2933333333333333,0.0128162604052805
0.2941666666666667,0.009508858528208304
0.295,0.006358198757791304
0.2958333333333333,0.006520662657358203
0.2966666666666667,0.010214393378893903
0.2975,0.01446037806391531
0.2983333333333333,0.0179329654722257
0.2991666666666667,0.02003691110838269
0.3,0.020468105974213478
0.3008333333333333,0.019141355496774683
0.3016666666666667,0.016177428638819696
0.3025,0.011906428098750307
0.3033333333333333,0.0069716950588552
0.3041666666666667,0.0036985175309252024
0.305,0.0067898763649011954
0.3058333333333333,0.011379751013696805
0.3066666666666667,0.015119131779275109
0.3075,0.017405690153197383
0.3083333333333333,0.017963547794366295
0.3091666666666667,0.016727417849939214
0.31,0.013825860068052406
0.3108333333333333,0.009571430526518206
0.3116666666666667,0.0045071401245611025
0.3125,0.0022889772721681008
0.3133333333333333,0.0072232939001309945
0.3141666666666667,0.01193217831651279
0.315,0.015487335609166193
0.3158333333333333,0.017479851883655518
0.3166666666666667,0.0176863172309073
0.3175,0.01607158636221561
0.3183333333333333,0.012800109444314593
0.3191666666666667,0.008275693269993606
0.32,0.0036898516877940006
0.3208333333333333,0.005178108114163303
0.3216666666666667,0.010518671523907107
0.3225,0.015515668292573895
0.3233333333333333,0.01934179856188648
0.3241666666666667,0.02155657460815619
0.325,0.021916993153724088
0.3258333333333333,0.02037239199311028
0.3266666666666666,0.017067400053779495
0.3275,0.01234479374619711
0.3283333333333333,0.006828367747228002
0.3291666666666666,0.0031308769155836977
0.33,0.007232360532028801
0.3308333333333333,0.012472670551667791
0.3316666666666666,0.016709250072469383
0.3325,0.01939435423289829
0.3333333333333333,0.020251423213361906
0.3341666666666666,0.01920780189541082
0.335,0.01639161661197241
0.3358333333333334,0.012139235942637104
0.3366666666666666,0.007101289093965703
0.3375,0.003703843288470096
0.3383333333333334,0.007080669396740199
0.3391666666666666,0.012044948689317391
0.34,0.016192965902175407
0.3408333333333334,0.01890173574256681
0.3416666666666667,0.019867504808768786
0.3425,0.018995177448517413
0.3433333333333334,0.01638411831460251
0.3441666666666667,0.0123183471333278
0.345,0.007276410016158698
0.3458333333333334,0.002509051572953002
0.3466666666666667,0.005029814129303304
0.3475,0.009903338089371496
0.3483333333333333,0.013873378100458193
0.3491666666666667,0.01639770719311829
0.35,0.01720015954698829
0.3508333333333333,0.01619599460980359
0.3516666666666667,0.013490681578893809
0.3525,0.009386347719784402
0.3533333333333333,0.004519607052683597
0.3541666666666667,0.0031420925464030014
0.355,0.0081393176613353
0.3558333333333333,0.013193040741792294
0.3566666666666667,0.017260384838992397
0.3575,0.019890444942148415
0.3583333333333333,0.02082950664747751
0.3591666666666667,0.020017487268139313
0.36,0.017608763934396487
0.3608333333333333,0.014021997517091888
0.3616666666666667,0.010137026542708703
0.3625,0.007930333091649805
0.3633333333333333,0.00952098563857529
0.3641666666666667,0.013192253976566991
0.365,0.0167383071736501
0.3658333333333333,0.019180282132221307
0.3666666666666667,0.02008340018631202
0.3675,0.019309296786786716
0.3683333333333333,0.016969240386954496
0.3691666666666667,0.013454785019311806
0.37,0.009641522444623504
0.3708333333333333,0.007590849548721599
0.3716666666666667,0.009435769161488803
0.3725,0.013265060342653106
0.3733333333333333,0.016912344357726917
0.3741666666666667,0.0194359458487372
0.375,0.02039683737524448
0.3758333333333333,0.019625733348559778
0.3766666666666667,0.017168228133447417
0.3775,0.013268051109876795
0.3783333333333333,0.008393282062080195
0.3791666666666667,0.0037758223943716984
0.38,0.005044078986548297
0.3808333333333333,0.0098663822859556
0.3816666666666667,0.014195665484426903
0.3825,0.017278583352384195
0.3833333333333333,0.018782068572228715
0.3841666666666667,0.018581291028840794
0.385,0.016748120947146398
0.3858333333333333,0.013567334487151798
0.3866666666666667,0.009628259969448202
0.3875,0.0063459154566568015
0.3883333333333333,0.006723142311210097
0.3891666666666667,0.010192707831964005
0.39,0.013874860935407695
0.3908333333333333,0.016623352701679108
0.3916666666666667,0.01797094689498139
0.3925,0.01772930616180569
0.3933333333333333,0.015911150593893295
0.3941666666666666,0.012702591828185002
0.395,0.008439862513580093
0.3958333333333333,0.003620639837716499
0.3966666666666666,0.0019885976483345006
0.3975,0.006438044335617201
0.3983333333333334,0.010277182517198
0.3991666666666666,0.012933389477231497
0.4,0.014135704652766996
0.4008333333333334,0.01378025554244421
0.4016666666666666,0.011943045000046712
0.4025,0.008920478549877492
0.4033333333333334,0.005480776683518797
0.4041666666666667,0.004402507951748504
0.405,0.007657060226569095
0.4058333333333334,0.0118139226160372
0.4066666666666667,0.015401487942691697
0.4075,0.017853345787238992
0.4083333333333334,0.0188593020174056
0.4091666666666667,0.01828871711621671
0.41,0.0161818538467049
0.4108333333333334,0.012749060774076212
0.4116666666666667,0.008397798273560004
0.4125,0.004111422577163997
0.4133333333333334,0.0043465498349943
0.4141666666666667,0.008600485157249595
0.415,0.012697699301761692
0.4158333333333333,0.015789548451849208
0.4166666666666667,0.017543308567364
0.4175,0.017825597080571996
0.4183333333333333,0.016673642889753596
0.4191666666666667,0.014291894381592802
0.42,0.011064013214385495
0.4208333333333333,0.007647731925376802
0.4216666666666667,0.005394297469437702
0.4225,0.006009804341461805
0.4233333333333333,0.008204993792513602
0.4241666666666667,0.010122319734772693
0.425,0.011050658664964507
0.4258333333333333,0.010756554134197903
0.4266666666666667,0.00924335795630071
0.4275,0.006694590198461197
0.4283333333333333,0.003514455645986801
0.4291666666666667,0.0018162273865629007
0.43,0.004779049151981797
0.4308333333333333,0.007973969939124005
0.4316666666666667,0.010416442766171805
0.4325,0.011752667350173395
0.4333333333333333,0.011794161785779193
0.4341666666666667,0.010514588580598503
0.435,0.008093066843888204
0.4358333333333333,0.005145559579312294
0.4366666666666667,0.004119963569632704
0.4375,0.007195923310192499
0.4383333333333333,0.011408942726554587
0.4391666666666667,0.015317902255798611
0.44,0.01833313588811459
0.4408333333333333,0.02009087239722062
0.4416666666666667,0.020382490851596016
0.4425,0.019152069232437702
0.4433333333333333,0.01649574095098839
0.4441666666666667,0.01265115179012521
0.445,0.007976910994092
0.4458333333333333,0.0029507849436830017
0.4466666666666667,0.0022919963456533013
0.4475,0.006674868705093798
0.4483333333333333,0.010165228432347006
0.4491666666666667,0.0123770743440777
0.45,0.013105854075640506
0.4508333333333333,0.012300102376638202
0.4516666666666667,0.010070643899554492
0.4525,0.006714825596328904
0.4533333333333333,0.003036167740840503
0.4541666666666667,0.003699805718373303
0.455,0.007936227975109506
0.4558333333333333,0.011989078759866708
0.4566666666666667,0.01514076363255511
0.4575,0.017008471873255496
0.4583333333333333,0.01736804710856289
0.4591666666666667,0.0161506842911037
0.46,0.013445483282217504
0.4608333333333334,0.009495515492305097
0.4616666666666666,0.004721427649503504
0.4625,0.0017190822536765995
0.4633333333333334,0.006399673876313703
0.4641666666666666,0.011169682946344696
0.465,0.015052885018136505
0.4658333333333334,0.01767541579188629
0.4666666666666667,0.01882197237225528
0.4675,0.01844344438595221
0.4683333333333334,0.016679591629341888
0.4691666666666667,0.013901958196050399
0.47,0.010840703432881295
0.4708333333333334,0.008863796895861092
0.4716666666666667,0.009452597535157908
0.4725,0.011989111389327109
0.4733333333333334,0.014805518359595692
0.4741666666666667,0.0168978243408496
0.475,0.01778208223836809
0.4758333333333334,0.017264352409198692
0.4766666666666667,0.015356962659348094
0.4775,0.012240999178667708
0.4783333333333334,0.008239549678675502
0.4791666666666667,0.0038327196466827
0.48,0.0016660690737440999
0.4808333333333334,0.0053312230499741025
0.4816666666666667,0.008601580490688801
0.4825,0.010753574394064895
0.4833333333333333,0.011546657790661895
0.4841666666666667,0.010909569102704299
0.485,0.008943517209417792
0.4858333333333333,0.005982538969205304
0.4866666666666667,0.0031958908116735
0.4875,0.0046152143785163
0.4883333333333333,0.008571717747948794
0.4891666666666667,0.0124461449928015
0.49,0.015533252147950307
0.4908333333333333,0.017453672913126283
0.4916666666666667,0.01799682006213351
0.4925,0.017120425789323115
0.4933333333333333,0.01497230696624481
0.4941666666666667,0.011947209423991908
0.495,0.008887684906283794
0.4958333333333333,0.007518295966901295
0.4966666666666667,0.009141451531699802
0.4975,0.0122430582901859
0.4983333333333333,0.015186207683931708
0.4991666666666667,0.017189994092997114
0.5,0.017894343375493216
